Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
2000274,2020,Bloomfield,35 SPICE BUSH LANE,174160,280000,0.622,Residential,Condo,1
20000093,2020,Granby,2 MURTHAS WAY,812280,3100000,0.262025806,Vacant Land,Nan,1
201320,2020,Manchester,203 NEW STATE ROAD UNIT A,84500,190000,0.4447,Residential,Condo,1
200277,2020,Groton,110 LEAFWOOD LN S196,49350,105000,0.47,Residential,Condo,1
20296,2020,Bethel,41 BETHPAGE DRIVE,162260,210000,0.7726,Residential,Single Family,1
20127,2020,Darien,5 TOWER DRIVE,802410,1045000,0.7678,Residential,Single Family,0
200081,2020,Easton,95 ROCK HOUSE ROAD,275960,370000,0.7458,Residential,Single Family,1
200051,2020,Manchester,43 WELLINGTON ROAD,121700,140000,0.8692,Residential,Single Family,0
200001,2020,Bridgewater,45 LILLINONAH LAKE RD NORTH,498900,795000,0.6275,Residential,Single Family,0
200127,2020,Greenwich,40 WEST ELM STREET UN6B,459900,510000,0.9017,Residential,Condo,0
20121,2020,Burlington,54 MOUNTAIN TOP PASS,174230,470000,0.3707,Residential,Single Family,1
200208,2020,Danbury,31-33 TOWN HILL AVE 13,75400,199900,0.3771,Residential,Condo,0
20004,2020,Lisbon,254 RIVER RD,128690,230000,0.5595,Residential,Single Family,0
200131,2020,Enfield,3 OVERHILL RD,125300,216000,0.58,Residential,Single Family,0
200511,2020,Guilford,1753 LONG HILL RD,143900,252000,0.571,Residential,Single Family,1
201159,2020,Bristol,72 WILLIS ST,104650,130000,0.805,Residential,Single Family,1
20597,2020,Hartford,1021 MAPLE AVE,65205,310000,0.2103,Residential,Two Family,1
20284,2020,Hartford,86 HAWTHORN ST,56805,225000,0.2524,Residential,Single Family,0
201026,2020,Griswold,61 SOUTH MAIN ST #508,77000,170500,0.451612903,Residential,Condo,0
201295,2020,Cromwell,90 COURT STREET,211890,475000,0.446084211,Residential,Single Family,1
201298,2020,Manchester,125 BIRCH STREET,120400,255000,0.4721,Residential,Two Family,1
200925,2020,Bristol,40 COLUMBUS AVE,122850,232000,0.5295,Residential,Single Family,1
200042,2020,Chaplin,220 SINGLETON RD,109400,220000,0.4972,Residential,Single Family,1
20084,2020,Lisbon,69 ETHEL ACRES,51120,120000,0.426,Residential,Single Family,1
20212,2020,Hartford,69 MADISON ST,205800,220000,0.935454545,Commercial,Nan,0
200016,2020,East Lyme,5 BILLOW RD,346080,675000,0.5127,Residential,Single Family,0
200042,2020,East Windsor,15B PASCO DR,108110,170000,0.6359,Commercial,Nan,0
200074,2020,East Haven,170 EDDON DR,304670,408000,0.7467,Residential,Single Family,0
20003,2020,Colebrook,18 RUTH CROSS ROAD,126400,150000,0.842666667,Residential,Single Family,0
200680,2020,Greenwich,201 CAT ROCK ROAD,694820,1330000,0.5224,Residential,Single Family,1
20458,2020,Hartford,27 BONNER ST,66535,250000,0.2661,Residential,Three Family,1
2000120,2020,Cheshire,305 JINNY HILL RD,224890,383000,0.5871,Residential,Single Family,0
200132,2020,East Windsor,16A PASCO DR,64960,107000,0.6071,Commercial,Nan,1
200306,2020,East Haddam,162 NORWICH SALEM RD,219810,439900,0.4996,Residential,Single Family,1
20019,2020,Andover,47 SKINNER HILL RD,200500,335000,0.5985,Residential,Single Family,1
2020108,2020,Berlin,170 DEERFIELD DRIVE,150800,210000,0.718,Residential,Single Family,0
201429,2020,Danbury,101 SOUTH ST 12,65000,175000,0.371428571,Residential,Condo,1
201244,2020,Manchester,6 CHILSTONE LANE,289900,520000,0.5575,Residential,Single Family,1
20039,2020,Lisbon,286 ROSS HILL RD,112420,235000,0.4783,Residential,Single Family,1
200003,2020,Colchester,LOT #11 RESERVOIR RD,44000,85000,0.5176,Vacant Land,Nan,0
200076,2020,East Granby,12 SURREY DRIVE,190200,355000,0.5357,Residential,Single Family,1
200567,2020,Guilford,52 GRAVES AVE,358030,685000,0.5226,Residential,Single Family,1
20000125,2020,Granby,188R HUNGARY RD,260890,460000,0.5671,Residential,Single Family,1
20430,2020,Darien,24 INTERVALE ROAD,743050,1280000,0.5805,Residential,Single Family,1
200068,2020,Easton,15 RIDGEDALE ROAD,248680,330000,0.7535,Residential,Single Family,1
200538,2020,Danbury,7 QUAIL RUN DR,289800,503000,0.5761,Residential,Single Family,1
20095,2020,Hartford,125 HARBISON AVE,40145,179900,0.2231,Residential,Single Family,0
200278,2020,Branford,D40 RIVERVIEW CROSSING,74800,100000,0.748,Residential,Condo,1
200432,2020,Guilford,1568 ROUTE 80,191250,353000,0.5417,Residential,Single Family,1
200014,2020,Chaplin,239 PALMER RD,114700,238000,0.4819,Residential,Single Family,0
20501,2020,Darien,2081 BOSTON POST ROAD,830410,1410000,0.5889,Residential,Single Family,1
200317,2020,Colchester,167 HALLS HILL RD,132300,289700,0.4566,Residential,Single Family,1
20000257,2020,Granby,29 HEATHER LN,204190,360000,0.5671,Residential,Single Family,1
200128,2020,Groton,32 MIDDLEFIELD ST,665490,1200000,0.5545,Residential,Single Family,0
200418,2020,Groton,48 HYNES AVE,136920,245000,0.5588,Residential,Two Family,1
200095,2020,Cromwell,21 PINE COURT,88620,154500,0.573592233,Residential,Single Family,0
200121,2020,Goshen,33 TYLER RIDGE DR,118920,117500,1.012,Vacant Land,Nan,1
200301,2020,Manchester,350 BUCKLAND STREET,880900,1810500,0.4865,Commercial,Nan,0
200645,2020,Bristol,145 MORNINGSIDE DR W,84420,190000,0.444315789,Residential,Single Family,1
20219,2020,Hartford,114 BARKER ST,60585,206500,0.2933,Residential,Three Family,0
2000499,2020,Cheshire,12 WALNUT ST,83230,148759,0.5594,Residential,Condo,1
200024,2020,Kent,18 LANE ST,152600,315000,0.4844,Residential,Two Family,0
201556,2020,Danbury,38 ABBOTT AVE,154900,350000,0.4425,Residential,Single Family,1
20069,2020,Lisbon,27 AMES RD,38950,301300,0.1292,Residential,Single Family,1
200568,2020,Bristol,494 MIX ST,125090,190000,0.6583,Residential,Single Family,1
20069,2020,Burlington,204 STAFFORD ROAD,148260,265000,0.5594,Residential,Single Family,0
200488,2020,Avon,4 SHIRECREST,247100,560000,0.4412,Residential,Condo,1
200218,2020,Greenwich,9 RIVER ROAD UN403,310240,535000,0.5798,Residential,Single Family,0
200011,2020,Bozrah,269 BROWNING RD,96560,205000,0.471,Residential,Single Family,1
200097,2020,Beacon Falls,359 BLACKBERRY HILL ROAD,201040,240000,0.8376,Residential,Single Family,1
20199,2020,Darien,82 LINDEN AVE,485660,764500,0.6352,Residential,Single Family,1
20077,2020,Ashford,22 CIRCLE DR,123400,229000,0.5388,Residential,Single Family,1
201146,2020,Danbury,32A CARRIAGE HOUSE DR,279400,550000,0.508,Residential,Single Family,1
200749,2020,Greenwich,545 COGNEWAUGH ROAD,1368430,2070000,0.661,Residential,Single Family,1
2020159,2020,Ansonia,2 CLIFTON AVE,121400,294000,0.4129,Residential,Two Family,1
20381,2020,Bethel,39 SOUTH CROSSING WAY,215011,542112,0.3966,Residential,Single Family,1
201385,2020,Cromwell,195 SKYVIEW DRIVE,111090,180000,0.6171,Residential,Condo,1
200174,2020,Glastonbury,43 TOWHEE LN,222100,350000,0.6345,Residential,Single Family,0
201113,2020,Bristol,34 COUNTRY LN,125440,285000,0.440140351,Residential,Single Family,1
20107,2020,Lisbon,8 STRNAD ROAD,73750,188500,0.3912,Residential,Single Family,1
20038,2020,Bethel,123 PUTNAM PARK ROAD,471240,718000,0.6563,Residential,Single Family,0
201148,2020,Griswold,80 QUINEBAUG CAMP RD,43610,60000,0.7268,Vacant Land,Nan,1
200060,2020,Guilford,52 EAST CREEK CIRCLE,240770,440000,0.5472,Residential,Single Family,0
2020287,2020,Ansonia,5 CHESTER ST,174300,310000,0.5622,Residential,Single Family,1
20734,2020,Hartford,27 CHARTER OAK PL #000A,31465,185000,0.170081081,Residential,Condo,1
2020402,2020,Berlin,160 ORCHARD RD,216800,450000,0.4817,Residential,Single Family,1
200000365,2020,Brookfield,25 HOMESTEAD LN,94770,215000,0.4407,Residential,Condo,1
200082,2020,Colchester,136 STANAVAGE RD,167200,302500,0.5527,Residential,Single Family,0
200428,2020,Farmington,11 BYRNE CT B2,101340,155000,0.6538,Residential,Condo,1
201102,2020,Greenwich,92 WESSKUM WOOD ROAD,1129310,2320000,0.4867,Residential,Single Family,1
20725,2020,Hartford,698 PARK ST,232470,335000,0.6939,Commercial,Nan,1
200172,2020,East Lyme,17 SPINNAKER DR,230860,345050,0.669,Residential,Condo,1
201278,2020,Danbury,23 MOORLAND DR,273200,487000,0.5609,Residential,Condo,1
200733,2020,Enfield,6 PINE GROVE AVE,135920,217000,0.6263,Residential,Single Family,1
200223,2020,East Windsor,14 WEST RIVER RD,53190,339900,0.1564,Residential,Single Family,1
201380,2020,Greenwich,11 CANDLELIGHT PLACE,952490,1909833,0.4987,Residential,Single Family,1
200897,2020,Enfield,34 GARY DR,111820,230000,0.4861,Residential,Single Family,1
2000225,2020,Cheshire,2167 WATERBURY RD,124180,212700,0.5838,Residential,Single Family,1
20396,2020,Bethel,56 MAPLE AVENUE EXT,203490,485000,0.4195,Residential,Single Family,1
200038,2020,Guilford,66-11 HIGH ST,441250,684500,0.6446,Residential,Condo,0
200306,2020,Glastonbury,88 RUSSET RD,246500,210000,1.1738,Residential,Single Family,1
200278,2020,East Haven,71 HENRY ST,93320,267900,0.348338932,Residential,Single Family,1
20000061,2020,Brookfield,75 OBTUSE HILL,275050,510000,0.539313725,Residential,Single Family,0
200030,2020,Bloomfield,1391 BLUE HILLS AVE,482790,330750,1.45968254,Commercial,Nan,0
200041,2020,Killingly,18 JUNIOR AVE,101920,200000,0.5096,Residential,Single Family,0
20023,2020,Barkhamsted,54 RATLUM RD,160290,300000,0.5343,Residential,Single Family,0
2020052,2020,Ansonia,93 N PROSPECT ST,137300,238750,0.575,Residential,Single Family,0
200280,2020,Killingly,20 WOODWARD ST,154490,293500,0.5263,Residential,Single Family,1
200802,2020,Enfield,13 BAILEY RD,343730,360000,0.9548,Residential,Single Family,1
20016,2020,Farmington,5 JEFFERSON CROSSING,1000810,1500000,0.6672,Residential,Single Family,0
200110,2020,Greenwich,35 EDGEWOOD AVENUE,459970,840000,0.5475,Residential,Single Family,0
20307,2020,East Hartford,57 BROOK ST,194600,135000,1.4414,Residential,Single Family,1
200019,2020,Easton,260 WESTPORT ROAD,516840,770000,0.6712,Residential,Single Family,0
20000199,2020,Granby,111 EAST ST,338240,595000,0.5684,Residential,Single Family,1
200161,2020,Beacon Falls,854 SOUTH MAIN STREET,24350,22000,1.106818182,Residential,Single Family,1
20191,2020,Hartford,100 WELLS ST #1214 & 100 WELLS,25200,76000,0.3315,Residential,Condo,0
200100,2020,Mansfield,18 SPRING HILL RD,136900,270000,0.507,Residential,Single Family,1
200352,2020,Coventry,2494 BOSTON TPK,102100,230038,0.4438,Residential,Single Family,1
200596,2020,Enfield,9 EDMUND LA,115300,200000,0.5765,Residential,Single Family,1
200806,2020,Manchester,123 WOODLAND STREET,188200,358000,0.525698324,Residential,Two Family,1
200213,2020,East Lyme,104 W MAIN ST,191800,300000,0.6393,Vacant Land,Nan,1
200494,2020,Avon,31 BEVERLY DRIVE,295310,425000,0.6948,Residential,Single Family,1
200127,2020,Bristol,66 PAGE AVE,98630,165000,0.5977,Residential,Single Family,0
200003,2020,Litchfield,22 INDIAN KNOLLS RD,242870,419600,0.5788,Residential,Condo,0
201125,2020,Bristol,96 POSA DR,174440,155000,1.125419355,Residential,Single Family,1
20526,2020,East Hartford,929 BURNSIDE AVE #A-15,37000,30000,1.233333333,Residential,Condo,1
200678,2020,Glastonbury,89 HOLLISTER WAY N,150900,305000,0.4947,Residential,Condo,1
20065,2020,Ashford,29 UNION DR,120400,245000,0.4914,Residential,Single Family,1
200492,2020,East Lyme,2 GOOSEBERRY LN,227570,400000,0.5689,Residential,Condo,1
200272,2020,Avon,38 HERITAGE DRIVE,98280,179900,0.5463,Residential,Condo,1
200113,2020,Killingworth,130 PARKER HILL ROAD,199350,493500,0.4039,Residential,Single Family,1
200092,2020,East Haven,30 HAMPTON RD,20080,30000,0.6693,Vacant Land,Nan,0
201070,2020,Greenwich,46 CARRIGLEA DRIVE,3753260,6000000,0.6255,Residential,Single Family,1
200026,2020,Greenwich,14 FOX RUN LANE,1050000,1500000,0.7,Vacant Land,Nan,0
200669,2020,Branford,35 LANPHIER RD,249100,223000,1.117,Residential,Single Family,1
20039,2020,Ashford,328 WESTFORD RD,151500,250000,0.606,Residential,Single Family,1
200078,2020,Bristol,721 CAMP ST,132930,240000,0.5538,Residential,Single Family,0
20138,2020,Bethel,81 RESERVOIR STREET,136780,285000,0.4799,Residential,Single Family,0
200301,2020,Colchester,338 NEW LONDON RD,224200,464900,0.4822,Residential,Single Family,1
20597,2020,East Hartford,646 FOREST ST,102500,145000,0.7068,Residential,Single Family,1
200875,2020,Manchester,304 HILLIARD STREET,92500,180000,0.5138,Residential,Single Family,1
200600,2020,Manchester,28 WOODBRIDGE STREET,130900,260000,0.5034,Residential,Two Family,1
201307,2020,Greenwich,101 DINGLETOWN ROAD,2340870,3595000,0.6511,Residential,Single Family,1
200125,2020,East Granby,80 NORTH MAIN STREET,294300,450000,0.654,Residential,Single Family,1
200227,2020,Farmington,15 LOCUST LA,141360,247000,0.5723,Residential,Condo,1
200544,2020,Manchester,92 LINWOOD DRIVE,162600,252500,0.6439,Residential,Single Family,1
200447,2020,Farmington,3 WOEWASSA LA,139940,280000,0.4997,Residential,Single Family,1
20252,2020,Bethel,20 VAIL ROAD,239285,525000,0.4557,Residential,Single Family,1
201030,2020,Danbury,57 SOUTH ST 3,160900,260000,0.6188,Residential,Condo,1
200780,2020,Greenwich,28 BISHOP DRIVE SOUTH,462070,692000,0.6677,Residential,Single Family,1
200115,2020,East Granby,38 GRIFFIN ROAD,287400,510000,0.5635,Residential,Single Family,1
200051,2020,Danbury,10 REGAL DR,79800,120000,0.665,Vacant Land,Nan,0
200104,2020,Goshen,WL452 EAST HYERDALE DR,132300,188000,0.7037,Vacant Land,Nan,1
201305,2020,Greenwich,22 MIANUS VIEW TERRACE,928690,1475000,0.6296,Residential,Single Family,1
200040,2020,Columbia,ROUTE 87 EAST,17580,400000,0.04395,Vacant Land,Nan,0
20069,2020,Farmington,24 VILLAGE VIEW LA,301950,390000,0.7742,Residential,Single Family,0
200257,2020,Guilford,161 BURT RD,273550,450000,0.6078,Residential,Single Family,1
200606,2020,Manchester,11 AMBASSADOR DRIVE,85000,170000,0.5,Residential,Condo,1
200273,2020,Enfield,2 STACEY LA,101450,190000,0.5339,Residential,Single Family,1
200000388,2020,Brookfield,25 MIST HILL DR,195340,380000,0.514,Residential,Single Family,1
200579,2020,Bristol,WOLCOTT RD PARCEL F,205490,300000,0.6849,Vacant Land,Nan,1
200573,2020,Branford,37 WEST HAYCOCK PT RD,802100,1980000,0.4051,Residential,Single Family,1
200970,2020,Greenwich,311 SOUND BEACH AVENUE,835310,1940000,0.4305,Residential,Two Family,1
200047,2020,Bloomfield,190 DUNCASTER ROAD,173600,305000,0.5691,Residential,Single Family,0
20434,2020,Hartford,25 BROWNELL AVE,62895,220000,0.2858,Residential,Three Family,1
2020344,2020,Berlin,10 MAIN STREET UNIT 322,123100,241000,0.5107,Residential,Condo,1
201025,2020,Hartford,78 ASHFORD ST,58911,170000,0.3465,Residential,Single Family,1
201208,2020,Bristol,155 REDSTONE HILL RD UN 25,68810,145000,0.4745,Residential,Condo,1
200653,2020,Danbury,42 MIRY BROOK RD 5,5500,30000,0.183333333,Residential,Single Family,1
20479,2020,Darien,10 LINDA LANE,1378790,2700000,0.5106,Residential,Single Family,1
20000164,2020,Granby,131 GRANVILLE RD,179200,363000,0.4936,Residential,Single Family,1
201224,2020,Hartford,161 NEWINGTON AVE,98013,260000,0.3769,Residential,Two Family,1
200229,2020,Avon,19 BISHOP LANE,146770,175000,0.8386,Vacant Land,Nan,1
2020073,2020,Berlin,24 LEDGE ROAD EB,251400,449000,0.5599,Residential,Single Family,0
201022,2020,Danbury,234 WHITE ST #3,32500,40000,0.8125,Residential,Condo,1
200295,2020,Killingly,27 WYNDHAM LANDING,80160,168000,0.4771,Residential,Condo,1
200588,2020,Bristol,58 UNION ST,132650,126888,1.0454,Residential,Three Family,1
201324,2020,Griswold,78 OSGA LANE,139440,295000,0.4726,Residential,Single Family,1
200770,2020,Manchester,103 WHITE STREET,105500,225000,0.4688,Residential,Single Family,1
20316,2020,Darien,20 SEDGWICK VILLAGE LANE,497630,655000,0.7597,Residential,Condo,1
200044,2020,East Granby,8A ROLLING GREEN,81700,140000,0.5835,Vacant Land,Nan,1
201487,2020,Danbury,14 COUNTRY RIDGE RD,210000,389900,0.5385,Residential,Condo,1
200287,2020,Bristol,389 TERRYVILLE AVE,285880,225000,1.2705,Commercial,Nan,0
200074,2020,Canton,132 EAST HILL ROAD,143070,240000,0.5961,Residential,Single Family,1
201058,2020,Griswold,13 NORMAN RD,102760,195000,0.5269,Residential,Single Family,0
20000197,2020,Brookfield,107 LAUREL HILL RD,137190,260000,0.5276,Residential,Single Family,1
200716,2020,Farmington,1646-5 FARMINGTON AV,61270,124000,0.4941,Residential,Condo,1
200014,2020,Kent,100 NORTH MAIN ST,1090000,2000000,0.545,Residential,Single Family,0
200939,2020,Bristol,295 REDSTONE HILL RD UN 7,40110,87000,0.461,Residential,Condo,1
200002,2020,East Windsor,372-8 SCANTIC RD,37570,41009,0.9161,Residential,Single Family,0
200283,2020,Farmington,16 WHITE OAK RD,366690,725000,0.5057,Residential,Single Family,1
201095,2020,Hartford,907 WEST BLVD,80483,260000,0.3095,Residential,Single Family,1
2020310,2020,Ansonia,23 MOTT ST,155500,289000,0.538,Residential,Single Family,1
200293,2020,Avon,8 BYRON DRIVE,128730,189000,0.6811,Residential,Condo,1
200018,2020,Madison,39 BUCK HILL RD,401500,615000,0.6528,Residential,Single Family,0
20224,2020,Darien,12 SUNNYSIDE AVE,602980,650000,0.9276,Residential,Single Family,1
200237,2020,East Windsor,105 GREENWOODS LN,77280,139900,0.5523,Residential,Condo,1
200251,2020,Glastonbury,130 MAIN ST,80700,65000,1.2415,Vacant Land,Nan,1
200313,2020,Greenwich,4 SOUND SHORE DRIVE UN2A,1695190,2500000,0.678,Residential,Condo,0
201153,2020,Manchester,18 CORNELL STREET,101500,200000,0.5075,Residential,Single Family,1
201216,2020,Cromwell,23 EDGEWOOD STREET,146720,265000,0.5536,Residential,Single Family,1
201551,2020,Greenwich,18 HILTON HEATH,1153530,2180000,0.5291,Residential,Single Family,1
2000403,2020,Cheshire,45 FRANCES CT,276070,510000,0.5413,Residential,Single Family,1
20021,2020,Colebrook,30 FLAGG HILL ROAD,184000,325000,0.5661,Residential,Single Family,1
201076,2020,Danbury,24 SPRINGSIDE AV,222900,166000,1.3427,Residential,Single Family,1
20000001,2020,Brookfield,53B COMMERCE RD #3,287390,410000,0.7009,Commercial,Nan,0
20767,2020,East Hartford,12 GOLD ST,142920,265000,0.5393,Residential,Single Family,1
20481,2020,East Hartford,62 HOLLISTER DR,84230,161000,0.5231,Residential,Single Family,1
200025,2020,Glastonbury,79 BLUEBERRY LN,260300,375000,0.6941,Residential,Single Family,0
200245,2020,Litchfield,409 HUNTER DR,272150,500000,0.5443,Residential,Condo,1
20000013,2020,Brookfield,15 LAUREL DR,316950,395000,0.8024,Residential,Single Family,0
20062,2020,Hartford,18 AFFLECK ST,71085,265000,0.2682,Residential,Three Family,0
200374,2020,Manchester,616 SPRING STREET,168700,315000,0.5355,Residential,Single Family,0
20002,2020,Canaan,41 PROSPECT ST,247300,395000,0.626075949,Residential,Single Family,0
200327,2020,Colchester,56 HIGHWOOD CIR,157900,276000,0.5721,Residential,Condo,1
200442,2020,Madison,10 EVARTS LN,516300,919000,0.5618,Residential,Condo,1
201239,2020,Danbury,14 SOUTH ST 39,149200,300000,0.4973,Residential,Condo,1
20028,2020,Darien,2 HOLLOW TREE RIDGE RD,943250,1612500,0.5849,Residential,Single Family,0
200680,2020,Enfield,48 WEST VIEW DR,84980,148300,0.573,Residential,Single Family,1
200729,2020,Greenwich,81 CAT ROCK ROAD,2230970,3150000,0.7082,Residential,Single Family,1
200106,2020,Mansfield,12 ECHO RD,133100,230000,0.5786,Residential,Single Family,1
200034,2020,Beacon Falls,66 PENT ROAD,128860,259000,0.4975,Residential,Single Family,0
200774,2020,Glastonbury,62 BUTTONBALL LN,229300,362500,0.6325,Residential,Single Family,1
200246,2020,Danbury,10 LIBERTY ST A-20,92700,160000,0.5793,Residential,Condo,0
2020242,2020,Ansonia,85 ROOT AVE,103600,305000,0.339672131,Residential,Two Family,1
20025,2020,Derby,31 LAUREL AVE,180460,280000,0.6445,Residential,Single Family,0
200434,2020,Enfield,9 STANLEY DR,97010,180000,0.5389,Residential,Single Family,1
20927,2020,East Hartford,282 BURKE ST,94010,92000,1.0218,Residential,Single Family,1
200460,2020,Guilford,6 HUNTER DR,210170,415000,0.5064,Residential,Condo,1
200449,2020,Enfield,4 AUTUMN DR,200520,345900,0.5797,Residential,Single Family,1
200440,2020,Danbury,2002 BRIAR WOODS LA,150600,325000,0.4633,Residential,Condo,1
200119,2020,Killingly,42 MAYHEW DR,218610,339150,0.6445,Residential,Single Family,1
20085,2020,Hartford,38 WESTMINSTER ST,45045,82425,0.546496815,Residential,Single Family,0
200045,2020,Groton,20 CLAIRMONT CIR,215110,340000,0.632676471,Residential,Single Family,0
200000279,2020,Brookfield,9 WOODCREEK RD,363720,600000,0.6062,Residential,Single Family,1
201451,2020,Danbury,PRESIDENT ST,144800,130000,1.1138,Residential,Single Family,1
200245,2020,Guilford,4 JOYCE ST,154750,147500,1.0491,Residential,Single Family,1
200499,2020,Farmington,41 RESERVOIR RD,265720,450000,0.5904,Residential,Single Family,1
200139,2020,Danbury,1501 BRIAR WOODS LA,167800,327000,0.5131,Residential,Condo,0
200284,2020,East Lyme,61 INDIANOLA RD,183470,470000,0.390361702,Residential,Single Family,1
200086,2020,Greenwich,32 HETTIEFRED ROAD,1399790,2450000,0.5713,Residential,Single Family,0
200122,2020,Killingly,28 NO FRONTAGE RD,880,29750,0.0295,Vacant Land,Nan,1
20043,2020,Farmington,4 POND ST,192030,259000,0.7414,Residential,Single Family,0
200706,2020,Bristol,20 CEDAR ST,24220,10000,2.422,Vacant Land,Nan,1
2020248,2020,Berlin,822 NORTON ROAD,181100,340000,0.532647059,Residential,Single Family,1
200002,2020,Guilford,59 LONG HILL FARMS,133860,239000,0.56,Residential,Condo,0
200338,2020,Manchester,16 ARNOTT ROAD,96000,100000,0.96,Residential,Single Family,0
201230,2020,Danbury,52 BRIAR RIDGE RD,239100,487000,0.4909,Residential,Single Family,1
200554,2020,Glastonbury,57 SULKY LN,242900,440000,0.552,Residential,Single Family,1
200477,2020,East Lyme,10 STONECLIFFE DR,198100,350000,0.566,Residential,Single Family,1
200266,2020,Manchester,504 HILLIARD STREET,137500,240000,0.5729,Residential,Single Family,0
200247,2020,Bristol,16 MORRIS AVE,104720,185000,0.566,Residential,Single Family,0
200103,2020,East Hartford,20 RISLEY ST,86140,176000,0.4894,Residential,Single Family,0
2000279,2020,Cheshire,375 REDWOOD LANE,203240,430000,0.4726,Residential,Single Family,1
201487,2020,Greenwich,130 WOODSIDE DRIVE,1333780,2095000,0.636649165,Residential,Single Family,1
200076,2020,Cheshire,146 WOODLAND DR,229020,125000,1.8321,Residential,Single Family,0
200765,2020,Enfield,13 WELCH DR,110940,266000,0.417,Residential,Single Family,1
201355,2020,Danbury,14 NEWTOWN B-23,77800,200000,0.389,Residential,Condo,1
200786,2020,Enfield,53 OLDEFIELD FARMS,96810,201000,0.4816,Residential,Condo,1
200390,2020,Groton,35 LEWISTON CT,57120,120000,0.476,Residential,Single Family,1
200161,2020,Groton,584H SHENNECOSSETT RD U78,60480,125000,0.48384,Residential,Condo,0
201239,2020,Manchester,30 COLLINGRIDGE DRIVE LOT 39,38500,95000,0.4052,Vacant Land,Nan,1
200184,2020,Mansfield,LOT 5-1 CANDIDE LA,52800,11000,4.8,Vacant Land,Nan,1
200727,2020,Glastonbury,129 LEIGH GATE RD,336500,700000,0.4807,Residential,Single Family,1
200678,2020,Manchester,130 WASHINGTON STREET,108200,160000,0.6762,Residential,Single Family,1
200127,2020,Farmington,3-D TALCOTT GLEN RD,113530,187500,0.605493333,Residential,Condo,0
200112,2020,East Windsor,177 WINDSORVILLE RD,33690,135000,0.2495,Vacant Land,Nan,1
200257,2020,Canton,45 EAST HILL ROAD,182420,320000,0.57,Residential,Single Family,1
200171,2020,Enfield,12 POST OFFICE RD,118140,239900,0.4924,Residential,Single Family,0
200174,2020,Killingly,305 PUTNAM PIKE,127190,350000,0.3634,Residential,Single Family,1
200287,2020,Greenwich,25 HIGH STREET,307930,80000,3.8491,Residential,Single Family,0
200762,2020,Glastonbury,114 NAUBUC AVE,246100,525000,0.4687,Residential,Three Family,1
201091,2020,Danbury,23 FAIRFIELD AV,199400,425000,0.4691,Residential,Two Family,1
200385,2020,Killingly,40 PROSPECT AVE,159040,241000,0.6599,Apartments,Nan,1
200126,2020,Avon,111 HIGH RIDGE ROAD,239650,430000,0.5573,Residential,Single Family,0
200467,2020,East Lyme,37 ARBOR CROSSING,377930,640000,0.5905,Residential,Single Family,1
200476,2020,Avon,55 BRONSON ROAD,234670,465000,0.5046,Residential,Single Family,1
200472,2020,Manchester,43 COLEMAN ROAD,112100,205000,0.5468,Residential,Single Family,1
200500,2020,Guilford,885 NUT PLAINS RD,101320,826000,0.1226,Residential,Single Family,1
200264,2020,East Haddam,513 MT PARNASSUS RD,143080,270000,0.5299,Residential,Single Family,1
200553,2020,Branford,11 SCHOOL GROUND RD LOT 25,8500,26000,0.3269,Residential,Single Family,1
200512,2020,Enfield,4 RANBERRY HOLLOW,72340,150500,0.4806,Residential,Condo,1
200218,2020,Canton,7 VILLAGE SQUARE,219210,365000,0.6005,Residential,Condo,1
200567,2020,Enfield,80 KALISH AVE,128040,237000,0.5402,Residential,Single Family,1
200062,2020,Litchfield,FERN AVE,10950,15000,0.73,Vacant Land,Nan,0
200666,2020,Greenwich,27 BRIDGE STREET,729050,1900000,0.3837,Residential,Single Family,1
201145,2020,Manchester,208 BRIARWOOD DRIVE,151700,311000,0.48778135,Residential,Single Family,1
201275,2020,Hartford,839 WETHERSFIELD AVE,238630,417500,0.5715,Apartments,Nan,1
201068,2020,Hartford,136 MARTIN ST,49576,65000,0.7627,Residential,Two Family,1
201109,2020,Manchester,935 MAIN STREET UNIT A1,119100,89000,1.3382,Commercial,Nan,1
20765,2020,Hartford,216 FRANKLIN AVE,78400,256000,0.3062,Residential,Three Family,1
20102,2020,Lisbon,71 KIMBALL ROAD,59160,55000,1.0756,Vacant Land,Nan,1
200156,2020,Greenwich,141 OLD CHURCH ROAD,1468110,1950000,0.7528,Residential,Single Family,0
200063,2020,Beacon Falls,7 WOODLAND PATH,0,543945,0,Residential,Condo,1
2020297,2020,Berlin,33 LANGDON COURT UNIT A-102,111800,169900,0.658,Residential,Condo,1
200099,2020,Essex,171 MAIN ST IVTN,118000,160000,0.7375,Residential,Single Family,1
20804,2020,Hartford,51 SOUTH WHITNEY ST,50225,189900,0.2644,Residential,Single Family,1
200282,2020,Bristol,229 STEVENS ST,115710,215000,0.5381,Residential,Single Family,0
20359,2020,Hartford,118 HARBISON AVE,39620,77000,0.5145,Residential,Single Family,1
200352,2020,Glastonbury,16 DRUMLIN RD,416900,700000,0.5955,Residential,Single Family,1
200328,2020,Guilford,90 DAVIS DR,181970,234500,0.7759,Residential,Single Family,1
200514,2020,Farmington,48 GREAT MEADOW LA,139560,234900,0.5941,Residential,Condo,1
